Date,Statement
2016/6/2,"At today¡¯s meeting, which was held in Vienna, the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively.  Regarding non-standard monetary policy measures, on 8 June the Eurosystem will start making purchases under its corporate sector purchase programme (CSPP). Moreover, starting on 22 June, it will conduct the first operation in its new series of targeted longer-term refinancing operations. Further information on implementation aspects of the CSPP will be released after the press conference on the ECB¡¯s website.  The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2016/4/21,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively.   Regarding non-standard monetary policy measures, we have started to expand our monthly purchases under the asset purchase programme to ?80 billion. The focus is now on the implementation of the additional non-standard measures decided on 10 March 2016. Further information on the implementation aspects of the corporate sector purchase programme will be released after the press conference on the ECB¡¯s website.  The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2016/3/10,"At today¡¯s meeting the Governing Council of the ECB took the following monetary policy decisions:  (1)	The interest rate on the main refinancing operations of the Eurosystem will be decreased by 5 basis points to 0.00%, starting from the operation to be settled on 16 March 2016.  (2)	The interest rate on the marginal lending facility will be decreased by 5 basis points to 0.25%, with effect from 16 March 2016.   (3)	The interest rate on the deposit facility will be decreased by 10 basis points to -0.40%, with effect from 16 March 2016.    (4)	The monthly purchases under the asset purchase programme will be expanded to ?80 billion starting in April.   (5)	Investment grade euro-denominated bonds issued by non-bank corporations established in the euro area will be included in the list of assets that are eligible for regular purchases.  (6)	A new series of four targeted longer-term refinancing operations (TLTRO II), each with a maturity of four years, will be launched, starting in June 2016. Borrowing conditions in these operations can be as low as the interest rate on the deposit facility.  The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2016/1/21,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.05%, 0.30% and -0.30% respectively.   The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2017/12/14,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present levels for an extended period of time, and well past the horizon of the net asset purchases. Regarding&nbsp;non-standard monetary policy measures, the Governing Council confirms that from January 2018 it intends to continue to make net asset purchases under the asset purchase programme (APP), at a monthly pace of ?30 billion, until the end of September 2018, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the APP in terms of size and/or duration. The Eurosystem will reinvest the principal payments from maturing securities purchased under the APP for an extended period of time after the end of its net asset purchases, and in any case for as long as necessary. This will contribute both to favourable liquidity conditions and to an appropriate monetary policy stance. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2017/10/26,"At today¡¯s meeting the Governing Council of the ECB took the following monetary policy decisions: (1) The interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council continues to expect the key ECB interest rates to remain at their present levels for an extended period of time, and well past the horizon of the net asset purchases. (2) As regards non-standard monetary policy measures, purchases under the asset purchase programme (APP) will continue at the current monthly pace of ?60 billion until the end of December 2017. From January 2018 the net asset purchases are intended to continue at a monthly pace of ?30 billion until the end of September 2018, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the APP in terms of size and/or duration. (3) The Eurosystem will reinvest the principal payments from maturing securities purchased under the APP for an extended period of time after the end of its net asset purchases, and in any case for as long as necessary. This will contribute both to favourable liquidity conditions and to an appropriate monetary policy stance. (4) The main refinancing operations and the three-month longer-term refinancing operations will continue to be conducted as fixed rate tender procedures with full allotment for as long as necessary, and at least until the end of the last reserve maintenance period of 2019. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2017/9/7,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present levels for an extended period of time, and well past the horizon of the net asset purchases. Regarding non-standard monetary policy measures, the Governing Council confirms that the net asset purchases, at the current monthly pace of ?60 billion, are intended to run until the end of December 2017, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. The net purchases are made alongside reinvestments of the principal payments from maturing securities purchased under the asset purchase programme. If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the programme in terms of size and/or duration. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2017/7/20,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present levels for an extended period of time, and well past the horizon of the net asset purchases. Regarding&nbsp;non-standard monetary policy measures, the Governing Council confirms that the net asset purchases, at the current monthly pace of ?60 billion, are intended to run until the end of December 2017, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. The net purchases are made alongside reinvestments of the principal payments from maturing securities purchased under the asset purchase programme. If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the programme in terms of size and/or duration. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2017/6/8,"At today¡¯s meeting, which was held in Tallinn, the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present levels for an extended period of time, and well past the horizon of the net asset purchases. Regarding&nbsp;non-standard monetary policy measures, the Governing Council confirms that the net asset purchases, at the current monthly pace of ?60 billion, are intended to run until the end of December 2017, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. The net purchases will be made alongside reinvestments of the principal payments from maturing securities purchased under the asset purchase programme. If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the programme in terms of size and/or duration. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2017/4/27,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council continues to expect the key ECB interest rates to remain at present or lower levels for an extended period of time, and well past the horizon of the net asset purchases. Regarding&nbsp;non-standard monetary policy measures, the Governing Council confirms that the net asset purchases, at the new monthly pace of ?60 billion, are intended to run until the end of December 2017, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. The net purchases will be made alongside reinvestments of the principal payments from maturing securities purchased under the asset purchase programme. If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the programme in terms of size and/or duration. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2017/3/9,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council continues to expect the key ECB interest rates to remain at present or lower levels for an extended period of time, and well past the horizon of the net asset purchases.  Regarding?non-standard monetary policy measures, the Governing Council confirms that it will continue to make purchases under the asset purchase programme (APP) at the current monthly pace of ?80 billion until the end of this month and that, from April 2017, the net asset purchases are intended to continue at a monthly pace of ?60 billion until the end of December 2017, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. The net purchases will be made alongside reinvestments of the principal payments from maturing securities purchased under the APP. If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the programme in terms of size and/or duration.  The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2017/1/19,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council continues to expect the key ECB interest rates to remain at present or lower levels for an extended period of time, and well past the horizon of the net asset purchases.  Regarding?non-standard monetary policy measures, the Governing Council confirms that it will continue to make purchases under the asset purchase programme (APP) at the current monthly pace of ?80 billion until the end of March 2017 and that, from April 2017, the net asset purchases are intended to continue at a monthly pace of ?60 billion until the end of December 2017, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. The net purchases will be made alongside reinvestments of the principal payments from maturing securities purchased under the APP. If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the programme in terms of size and/or duration.   The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2018/6/14,"At today¡¯s meeting, which was held in Riga, the Governing Council of the ECB undertook a careful review of the progress towards a sustained adjustment in the path of inflation, also taking into account the latest Eurosystem staff macroeconomic projections, measures of price and wage pressures, and uncertainties surrounding the inflation outlook. Based on this review the Governing Council made the following decisions:  First, as regards non-standard monetary policy measures, the Governing Council will continue to make net purchases under the asset purchase programme (APP) at the current monthly pace of ?30 billion until the end of September 2018. The Governing Council anticipates that, after September 2018, subject to incoming data confirming the Governing Council¡¯s medium-term inflation outlook, the monthly pace of the net asset purchases will be reduced to ?15 billion until the end of December 2018 and that net purchases will then end. Second, the Governing Council intends to maintain its policy of reinvesting the principal payments from maturing securities purchased under the APP for an extended period of time after the end of the net asset purchases, and in any case for as long as necessary to maintain favourable liquidity conditions and an ample degree of monetary accommodation. Third, the Governing Council decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present levels at least through the summer of 2019 and in any case for as long as necessary to ensure that the evolution of inflation remains aligned with the current expectations of a sustained adjustment path. Today¡¯s monetary policy decisions maintain the current ample degree of monetary accommodation that will ensure the continued sustained convergence of inflation towards levels that are below, but close to, 2% over the medium term. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2018/4/26,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present levels for an extended period of time, and well past the horizon of the net asset purchases. Regarding non-standard monetary policy measures, the Governing Council confirms that the net asset purchases, at the current monthly pace of ?30 billion, are intended to run until the end of September 2018, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. The Eurosystem will reinvest the principal payments from maturing securities purchased under the asset purchase programme for an extended period of time after the end of its net asset purchases, and in any case for as long as necessary. This will contribute both to favourable liquidity conditions and to an appropriate monetary policy stance. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2018/3/8,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present levels for an extended period of time, and well past the horizon of the net asset purchases. Regarding non-standard monetary policy measures, the Governing Council confirms that the net asset purchases, at the current monthly pace of ?30 billion, are intended to run until the end of September 2018, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. The Eurosystem will reinvest the principal payments from maturing securities purchased under the asset purchase programme for an extended period of time after the end of its net asset purchases, and in any case for as long as necessary. This will contribute both to favourable liquidity conditions and to an appropriate monetary policy stance. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
2018/1/25,"At today¡¯s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 0.00%, 0.25% and -0.40% respectively. The Governing Council expects the key ECB interest rates to remain at their present levels for an extended period of time, and well past the horizon of the net asset purchases. Regarding&nbsp;non-standard monetary policy measures, the Governing Council confirms that the net asset purchases, at the new monthly pace of ?30 billion, are intended to run until the end of September 2018, or beyond, if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim. If the outlook becomes less favourable, or if financial conditions become inconsistent with further progress towards a sustained adjustment in the path of inflation, the Governing Council stands ready to increase the asset purchase programme (APP) in terms of size and/or duration. The Eurosystem will reinvest the principal payments from maturing securities purchased under the APP for an extended period of time after the end of its net asset purchases, and in any case for as long as necessary. This will contribute both to favourable liquidity conditions and to an appropriate monetary policy stance. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 14:30 CET today."
